TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercentage,PaymentType
1294,5/4/2025,1099,2084,403,2.0,0,20,StoreCredit
1295,5/4/2025,1027,2002,403,3.0,866,20,StoreCredit
1296,5/4/2025,1059,2048,401,2.0,572.21,5,Debit
1297,5/4/2025,1124,2076,401,1.0,2176.39,15,Cash
1298,5/4/2025,1050,2064,404,0.0,1470.2,15,Cash
1299,5/4/2025,1010,2031,403,2.0,1356.72,15,Cash
1300,5/4/2025,1125,2050,402,0.0,373.56,5,Debit
1301,5/4/2025,1088,2087,403,2.0,509.82,5,Debit
1302,5/4/2025,1160,2038,402,2.0,2223.62,20,StoreCredit
1303,5/4/2025,1015,2080,403,3.0,2496.78,5,Debit
1304,5/4/2025,1007,2071,403,1.0,553.64,15,Cash
1305,5/4/2025,1038,2043,404,1.0,786.1,20,StoreCredit
1306,5/4/2025,1022,2093,404,1.0,2721.38,20,StoreCredit
1307,5/4/2025,1106,2030,402,3.0,1019.82,20,StoreCredit
1308,5/4/2025,1079,2077,403,3.0,561.83,5,Debit
1309,5/4/2025,1138,2016,402,1.0,872.15,15,Cash
1310,5/4/2025,1148,2069,402,1.0,418.3,15,Cash
1311,5/4/2025,1079,2088,402,3.0,709.35,15,Cash
1312,5/4/2025,1197,2018,402,2.0,867.62,5,Debit
1313,5/4/2025,1017,2071,401,1.0,553.64,5,Debit
1314,5/4/2025,1081,2018,401,2.0,867.62,20,StoreCredit
1315,5/4/2025,1105,2052,403,3.0,731.26,5,Debit
1316,5/4/2025,1190,2081,403,1.0,0,15,Cash
1317,5/4/2025,1199,2024,401,1.0,223.69,20,StoreCredit
1318,5/4/2025,1047,2003,403,1.0,346.66,20,StoreCredit
1319,5/4/2025,1152,2029,402,0.0,27.02,20,StoreCredit
1320,5/4/2025,1091,2010,404,1.0,210.17,5,Debit
1321,5/4/2025,1128,2077,404,2.0,0,15,Cash
1322,5/4/2025,1047,2049,404,3.0,0,15,Cash
1323,5/4/2025,1035,2020,402,1.0,676.49,15,Cash
1324,5/4/2025,1008,2052,401,2.0,585.01,5,Debit
1325,5/4/2025,1105,2028,402,1.0,1148.29,5,Debit
1326,5/4/2025,1016,2022,404,3.0,2684.72,20,StoreCredit
1327,5/4/2025,1176,2041,404,1.0,1447.58,5,Debit
1328,5/4/2025,1109,2051,401,3.0,469.28,15,Cash
1329,5/4/2025,1184,2040,404,0.0,103.62,20,StoreCredit
1330,5/4/2025,1133,2013,404,3.0,3741.44,20,StoreCredit
1331,5/4/2025,1010,2031,404,0.0,1130.6,20,StoreCredit
1332,5/4/2025,1142,2049,401,1.0,0,5,Debit
1333,5/4/2025,1074,2056,404,2.0,839.55,15,Cash
1334,5/4/2025,1198,2036,404,1.0,392.36,15,Cash
1335,5/4/2025,1108,2037,401,1.0,648.25,15,Cash
1336,5/4/2025,1118,2082,404,0.0,799.8,5,Debit
1337,5/4/2025,1184,2064,401,1.0,264.64,5,Debit
1338,5/4/2025,1199,2074,402,3.0,1978.5,20,StoreCredit
1339,5/4/2025,1105,2041,404,0.0,0,5,Debit
1340,5/4/2025,1045,2058,402,3.0,0,15,Cash
1341,5/4/2025,1023,2032,403,1.0,1702.08,20,StoreCredit
1342,5/4/2025,1183,2093,401,0.0,2267.82,20,StoreCredit
1343,5/4/2025,1029,2090,404,2.0,57.31,20,StoreCredit
1344,5/4/2025,1021,2067,404,1.0,261.86,5,Debit
1345,5/4/2025,1096,2070,404,0.0,136.72,15,Cash
1346,5/4/2025,1196,2021,403,1.0,751.87,15,Cash
1347,5/4/2025,1041,2018,402,0.0,1084.52,15,Cash
1348,5/4/2025,1107,2039,403,3.0,0,5,Debit
1349,5/4/2025,1073,2080,402,0.0,3329.04,5,Debit
1350,5/4/2025,1033,2025,401,2.0,671.09,20,StoreCredit
1351,5/4/2025,1003,2058,404,3.0,2000.25,5,Debit
1352,5/4/2025,1139,2000,404,1.0,1744.76,15,Cash
1353,5/4/2025,1055,2075,404,3.0,3122.56,20,StoreCredit
1354,5/4/2025,1104,2056,401,0.0,1574.16,20,StoreCredit
1355,5/4/2025,1062,2070,403,1.0,30.76,20,StoreCredit
1356,5/4/2025,1012,2023,402,0.0,2818.62,5,Debit
1357,5/4/2025,1167,2044,401,1.0,560.47,15,Cash
1358,5/4/2025,1008,2085,403,2.0,0,15,Cash
1359,5/4/2025,1022,2006,401,3.0,990,15,Cash
1360,5/4/2025,1045,2020,403,1.0,1352.99,5,Debit
1361,5/4/2025,1116,2095,403,0.0,981.58,5,Debit
1362,5/4/2025,1023,2098,403,2.0,1452.58,20,StoreCredit
1363,5/4/2025,1094,2048,401,3.0,1072.89,5,Debit
1364,5/4/2025,1140,2008,403,3.0,0,15,Cash
1365,5/4/2025,1034,2015,403,2.0,1079.95,20,StoreCredit
1366,5/4/2025,1134,2052,402,1.0,1316.27,20,StoreCredit
1367,5/4/2025,1156,2007,401,0.0,1750.17,20,StoreCredit
1368,5/4/2025,1123,2092,403,3.0,0,5,Debit
1369,5/4/2025,1155,2040,403,2.0,27.63,15,Cash
1370,5/4/2025,1033,2078,404,3.0,568.04,15,Cash
1371,5/4/2025,1126,2023,402,2.0,2254.9,15,Cash
1372,5/4/2025,1049,2000,401,0.0,3877.24,5,Debit
1373,5/4/2025,1119,2080,401,1.0,0,5,Debit
1374,5/4/2025,1157,2053,404,0.0,1830.45,20,StoreCredit
1375,5/4/2025,1085,2044,402,0.0,207.58,5,Debit
1376,5/4/2025,1163,2025,403,2.0,447.39,15,Cash
1377,5/4/2025,1017,2039,403,2.0,3905.76,20,StoreCredit
1378,5/4/2025,1196,2000,401,2.0,0,20,StoreCredit
1379,5/4/2025,1087,2050,401,1.0,168.1,20,StoreCredit
1380,5/4/2025,1049,2042,403,3.0,670.44,5,Debit
1381,5/4/2025,1121,2004,402,3.0,3709,15,Cash
1382,5/4/2025,1039,2080,404,2.0,665.81,15,Cash
1383,5/4/2025,1118,2052,401,2.0,0,15,Cash
1384,5/4/2025,1144,2092,403,0.0,1446.63,5,Debit
1385,5/4/2025,1053,2073,403,2.0,1198.63,5,Debit
1386,5/4/2025,1016,2019,403,0.0,0,20,StoreCredit
1387,5/4/2025,1086,2048,402,3.0,1072.89,5,Debit
1388,5/4/2025,1047,2076,401,2.0,0,15,Cash
1389,5/4/2025,1180,2040,401,2.0,110.53,20,StoreCredit
1390,5/4/2025,1105,2011,404,1.0,0,20,StoreCredit
1391,5/4/2025,1095,2057,403,1.0,786.56,20,StoreCredit
1392,5/4/2025,1134,2038,402,0.0,926.51,5,Debit
1393,5/4/2025,1095,2004,402,0.0,0,15,Cash
1394,5/4/2025,1113,2064,401,3.0,294.04,15,Cash
1395,5/4/2025,1128,2019,402,2.0,1494.29,15,Cash
1396,5/4/2025,1123,2093,403,2.0,3023.76,5,Debit
1397,5/4/2025,1036,2098,401,1.0,817.07,5,Debit
1398,5/4/2025,1052,2092,401,3.0,1928.84,20,StoreCredit
1399,5/4/2025,1099,2091,401,0.0,905.79,5,Debit
1400,5/4/2025,1079,2005,401,2.0,1715.12,15,Cash
1401,5/4/2025,1119,2005,401,2.0,686.05,20,StoreCredit
1402,5/4/2025,1005,2073,403,1.0,0,20,StoreCredit
1403,5/4/2025,1082,2025,402,2.0,223.7,20,StoreCredit
1404,5/4/2025,1070,2068,403,3.0,2460.72,5,Debit
1405,5/4/2025,1171,2015,403,1.0,0,15,Cash
1406,5/4/2025,1040,2035,401,0.0,899.99,15,Cash
1407,5/4/2025,1159,2071,401,1.0,1660.93,15,Cash
1408,5/4/2025,1138,2044,403,2.0,0,5,Debit
1409,5/4/2025,1036,2090,403,1.0,0,5,Debit
1410,5/4/2025,1043,2009,403,2.0,106.1,20,StoreCredit
1411,5/4/2025,1138,2056,401,1.0,944.5,5,Debit
1412,5/4/2025,1007,2060,401,0.0,816.76,15,Cash
1413,5/4/2025,1098,2006,401,3.0,990,20,StoreCredit
1414,5/4/2025,1100,2022,404,2.0,1610.83,20,StoreCredit
1415,5/4/2025,1079,2042,402,0.0,167.61,20,StoreCredit
1416,5/4/2025,1193,2097,404,1.0,2273.67,5,Debit
1417,5/4/2025,1023,2089,404,0.0,413.52,15,Cash
1418,5/4/2025,1116,2039,404,3.0,3905.76,15,Cash
1419,5/4/2025,1059,2028,402,2.0,1531.06,15,Cash
1420,5/4/2025,1093,2050,402,2.0,298.85,5,Debit
1421,5/4/2025,1083,2058,404,0.0,2000.25,5,Debit
1422,5/4/2025,1016,2060,401,2.0,653.41,20,StoreCredit
1423,5/4/2025,1122,2059,402,2.0,1228.92,5,Debit
1424,5/4/2025,1196,2044,402,0.0,207.58,15,Cash
1425,5/4/2025,1103,2091,401,2.0,2173.9,20,StoreCredit
1426,5/4/2025,1142,2083,401,2.0,1229.06,20,StoreCredit
1427,5/4/2025,1136,2059,404,3.0,2560.25,20,StoreCredit
1428,5/4/2025,1061,2079,402,1.0,2566.46,5,Debit
1429,5/4/2025,1123,2049,401,2.0,751.87,15,Cash
1430,5/4/2025,1053,2088,404,3.0,709.35,15,Cash
1431,5/4/2025,1145,2043,402,1.0,1572.21,15,Cash
1432,5/4/2025,1169,2085,401,3.0,1210.75,5,Debit
1433,5/4/2025,1029,2075,404,2.0,1249.02,5,Debit
1434,5/4/2025,1142,2012,404,1.0,1682.61,20,StoreCredit
1435,5/4/2025,1078,2051,401,0.0,117.32,5,Debit
1436,5/4/2025,1175,2076,404,2.0,1289.71,15,Cash
1437,5/4/2025,1126,2082,401,0.0,1066.4,20,StoreCredit
1438,5/4/2025,1055,2017,401,1.0,1669.32,20,StoreCredit
1439,5/4/2025,1169,2019,404,2.0,747.14,20,StoreCredit
1440,5/4/2025,1099,2078,404,1.0,383.43,5,Debit
1441,5/4/2025,1052,2087,403,2.0,0,15,Cash
1442,5/4/2025,1145,2086,403,3.0,2682.3,15,Cash
1443,5/4/2025,1183,2044,401,0.0,1037.9,15,Cash
1444,5/4/2025,1156,2065,404,1.0,423.31,5,Debit
1445,5/4/2025,1075,2007,403,0.0,1166.78,5,Debit
1446,5/4/2025,1000,2090,403,0.0,143.28,20,StoreCredit
1447,5/4/2025,1072,2003,402,3.0,0,5,Debit
1448,5/4/2025,1179,2075,404,2.0,1873.54,15,Cash
1449,5/4/2025,1182,2048,404,3.0,357.63,20,StoreCredit
1450,5/4/2025,1111,2069,402,1.0,836.6,20,StoreCredit
1451,5/4/2025,1121,2017,402,3.0,2782.2,20,StoreCredit
1452,5/4/2025,1092,2053,402,2.0,1464.36,5,Debit
1453,5/4/2025,1171,2016,402,0.0,646.04,15,Cash
1454,5/4/2025,1018,2082,401,1.0,0,15,Cash
1455,5/4/2025,1184,2062,404,1.0,1672.27,15,Cash
1456,5/4/2025,1021,2017,404,3.0,463.7,5,Debit
1457,5/4/2025,1178,2077,404,1.0,505.65,5,Debit
1458,5/4/2025,1116,2065,404,3.0,470.34,20,StoreCredit
1459,5/4/2025,1098,2045,402,1.0,280.93,5,Debit
1460,5/4/2025,1108,2077,401,3.0,1685.49,15,Cash
1461,5/4/2025,1187,2030,403,3.0,509.91,20,StoreCredit
1462,5/4/2025,1139,2073,403,0.0,499.43,20,StoreCredit
1463,5/4/2025,1009,2072,404,2.0,0,20,StoreCredit
1464,5/4/2025,1028,2074,404,0.0,3297.5,5,Debit
1465,5/4/2025,1036,2093,403,3.0,0,15,Cash
1466,5/4/2025,1132,2010,401,1.0,0,15,Cash
1467,5/4/2025,1120,2080,401,2.0,665.81,15,Cash
1468,5/4/2025,1156,2006,403,0.0,198,5,Debit
1469,5/4/2025,1120,2058,404,2.0,1600.2,5,Debit
1470,5/4/2025,1107,2045,403,2.0,249.71,20,StoreCredit
1471,5/4/2025,1042,2004,403,2.0,0,5,Debit
1472,5/4/2025,1015,2080,404,1.0,749.03,15,Cash
1473,5/4/2025,1146,2006,403,0.0,792,20,StoreCredit
1474,5/4/2025,1073,2062,401,1.0,1114.85,20,StoreCredit
1475,5/4/2025,1129,2009,403,2.0,0,20,StoreCredit
1476,5/4/2025,1033,2078,403,2.0,340.82,5,Debit
1477,5/4/2025,1065,2001,401,1.0,371.12,15,Cash
1478,5/4/2025,1151,2094,402,3.0,493.35,15,Cash
1479,5/4/2025,1094,2022,403,1.0,0,15,Cash
1480,5/4/2025,1124,2023,401,2.0,2254.9,5,Debit
1481,5/4/2025,1021,2018,402,3.0,542.26,5,Debit
1482,5/4/2025,1192,2052,404,1.0,0,20,StoreCredit
1483,5/4/2025,1169,2056,402,1.0,944.5,5,Debit
1484,5/4/2025,1147,2093,403,0.0,2267.82,15,Cash
1485,5/4/2025,1164,2033,401,0.0,836.25,20,StoreCredit
1486,5/4/2025,1042,2059,404,3.0,3072.3,20,StoreCredit
1487,5/4/2025,1077,2060,402,3.0,1633.52,20,StoreCredit
1488,5/4/2025,1174,2090,404,3.0,286.56,5,Debit
1489,5/4/2025,1067,2018,404,0.0,2169.04,15,Cash
1490,5/4/2025,1073,2057,404,2.0,349.58,15,Cash
1491,5/4/2025,1135,2087,401,0.0,318.64,15,Cash
1492,5/4/2025,1136,2081,403,3.0,2238.66,5,Debit
1493,5/4/2025,1156,2083,403,2.0,1229.06,5,Debit
1494,5/4/2025,1069,2034,401,2.0,217.87,20,StoreCredit
1495,5/4/2025,1167,2074,404,3.0,2638,5,Debit
1496,5/4/2025,1197,2086,402,1.0,2414.07,15,Cash
1497,5/4/2025,1133,2043,402,2.0,1397.52,20,StoreCredit
1498,5/4/2025,1140,2001,401,0.0,1237.05,20,StoreCredit
1499,5/4/2025,1003,2052,401,0.0,731.26,20,StoreCredit
1500,5/4/2025,1175,2057,403,1.0,1179.85,5,Debit
1501,5/4/2025,1185,2036,403,1.0,980.91,15,Cash
1502,5/4/2025,1008,2003,401,0.0,0,15,Cash
1503,5/4/2025,1152,2084,402,0.0,281.85,15,Cash
1504,5/4/2025,1181,2015,401,1.0,1214.95,5,Debit
1505,5/4/2025,1096,2084,402,0.0,0,5,Debit
1506,5/4/2025,1178,2023,403,2.0,1503.26,20,StoreCredit
1507,5/4/2025,1119,2084,401,3.0,0,5,Debit
1508,5/4/2025,1070,2098,404,2.0,1452.58,15,Cash
1509,5/4/2025,1065,2020,401,2.0,300.66,20,StoreCredit
1510,5/4/2025,1198,2007,404,3.0,2333.56,20,StoreCredit
1511,5/4/2025,1085,2007,403,2.0,933.42,20,StoreCredit
1512,5/4/2025,1045,2056,401,3.0,3148.32,5,Debit
1513,5/4/2025,1051,2078,404,1.0,383.43,15,Cash
1514,5/4/2025,1165,2062,401,1.0,557.42,15,Cash
1515,5/4/2025,1138,2098,404,1.0,817.07,15,Cash
1516,5/4/2025,1157,2082,401,3.0,1066.4,5,Debit
1517,5/4/2025,1183,2033,401,0.0,0,5,Debit
1518,5/4/2025,1018,2009,403,3.0,0,20,StoreCredit
1519,5/4/2025,1004,2063,402,0.0,552.46,5,Debit
1520,5/4/2025,1009,2085,404,2.0,193.72,15,Cash
1521,5/4/2025,1038,2089,403,3.0,1240.56,20,StoreCredit
1522,5/4/2025,1147,2000,404,3.0,4846.55,20,StoreCredit
1523,5/4/2025,1111,2051,401,1.0,211.18,20,StoreCredit
1524,5/4/2025,1000,2049,404,0.0,5639.04,5,Debit
1525,5/4/2025,1145,2068,403,2.0,656.19,15,Cash
1526,5/4/2025,1174,2038,404,0.0,1853.02,15,Cash
1527,5/4/2025,1161,2082,401,2.0,213.28,15,Cash
1528,5/4/2025,1136,2043,401,3.0,3493.8,5,Debit
1529,5/4/2025,1194,2098,403,1.0,2451.22,5,Debit
1530,5/4/2025,1045,2070,401,3.0,102.54,20,StoreCredit
1531,5/4/2025,1169,2024,403,3.0,621.35,5,Debit
1532,5/4/2025,1027,2080,403,3.0,2496.78,15,Cash
1533,5/4/2025,1021,2080,404,1.0,2247.1,20,StoreCredit
1534,5/4/2025,1035,2004,402,0.0,1854.5,20,StoreCredit
1535,5/4/2025,1184,2075,402,3.0,2341.92,20,StoreCredit
1536,5/4/2025,1099,2008,403,3.0,66.59,5,Debit
1537,5/4/2025,1136,2057,401,0.0,1310.94,15,Cash
1538,5/4/2025,1086,2007,403,0.0,1750.17,15,Cash
1539,5/4/2025,1103,2015,402,3.0,2024.91,15,Cash
1540,5/4/2025,1173,2068,402,1.0,0,5,Debit
1541,5/4/2025,1018,2004,402,3.0,927.25,5,Debit
1542,5/4/2025,1167,2002,404,0.0,866,20,StoreCredit
1543,5/4/2025,1062,2089,402,0.0,2067.6,5,Debit
1544,5/4/2025,1044,2080,401,2.0,665.81,15,Cash
1545,5/4/2025,1024,2058,402,0.0,2000.25,20,StoreCredit
1546,5/4/2025,1027,2014,404,1.0,443.34,20,StoreCredit
1547,5/4/2025,1016,2025,404,2.0,671.09,20,StoreCredit
1548,5/4/2025,1188,2086,404,2.0,2861.12,5,Debit
1549,5/4/2025,1030,2087,402,2.0,382.37,15,Cash
1550,5/4/2025,1054,2097,401,1.0,2273.67,15,Cash
1551,5/4/2025,1085,2008,401,2.0,106.54,15,Cash
1552,5/4/2025,1036,2096,404,1.0,1814.89,5,Debit
1553,5/4/2025,1178,2047,402,3.0,1004.94,5,Debit
1554,5/4/2025,1062,2074,401,1.0,1187.1,20,StoreCredit
1555,5/4/2025,1025,2080,404,1.0,3745.17,5,Debit
1556,5/4/2025,1004,2062,401,0.0,2477.44,15,Cash
1557,5/4/2025,1001,2022,401,2.0,536.94,20,StoreCredit
1558,5/4/2025,1106,2088,404,1.0,1276.83,20,StoreCredit
1559,5/4/2025,1052,2018,403,3.0,2169.04,20,StoreCredit
1560,5/4/2025,1105,2030,402,0.0,339.94,5,Debit
1561,5/4/2025,1152,2023,404,0.0,1879.08,15,Cash
1562,5/4/2025,1160,2038,403,3.0,0,15,Cash
1563,5/4/2025,1001,2071,402,1.0,1660.93,15,Cash
1564,5/4/2025,1030,2067,401,2.0,465.52,5,Debit
1565,5/4/2025,1194,2069,402,3.0,929.56,5,Debit
1566,5/4/2025,1197,2080,402,2.0,1331.62,20,StoreCredit
1567,5/4/2025,1013,2024,401,1.0,335.53,5,Debit
1568,5/4/2025,1175,2060,404,1.0,735.08,15,Cash
1569,5/4/2025,1040,2085,401,0.0,484.3,20,StoreCredit
1570,5/4/2025,1165,2046,403,1.0,60.17,20,StoreCredit
1571,5/4/2025,1111,2032,403,3.0,3782.4,20,StoreCredit
1572,5/4/2025,1011,2013,401,1.0,1683.65,5,Debit
1573,5/4/2025,1040,2003,404,0.0,385.18,15,Cash
1574,5/4/2025,1018,2030,404,2.0,135.98,15,Cash
1575,5/4/2025,1107,2025,403,1.0,754.97,15,Cash
1576,5/4/2025,1199,2014,403,1.0,0,5,Debit
1577,5/4/2025,1025,2030,404,1.0,0,5,Debit
1578,5/4/2025,1096,2028,401,3.0,2551.76,20,StoreCredit
1579,5/4/2025,1149,2062,401,3.0,1858.08,5,Debit
1580,5/4/2025,1037,2027,404,1.0,465.5,15,Cash
1581,5/4/2025,1099,2047,402,3.0,0,20,StoreCredit
1582,5/4/2025,1184,2024,403,2.0,198.83,20,StoreCredit
1583,5/4/2025,1051,2042,402,0.0,167.61,20,StoreCredit
1584,5/4/2025,1177,2072,401,2.0,672.48,5,Debit
1585,5/4/2025,1034,2014,404,3.0,985.2,15,Cash
1586,5/4/2025,1107,2021,403,1.0,751.87,15,Cash
1587,5/4/2025,1075,2077,402,1.0,2528.24,15,Cash
1588,5/4/2025,1147,2070,402,0.0,34.18,5,Debit
1589,5/4/2025,1105,2066,404,1.0,928.91,5,Debit
1590,5/4/2025,1151,2060,404,2.0,653.41,20,StoreCredit
1591,5/4/2025,1003,2093,404,1.0,680.35,5,Debit
1592,5/4/2025,1063,2041,404,1.0,2171.37,15,Cash
1593,5/4/2025,1151,2019,401,3.0,933.93,20,StoreCredit
1594,5/4/2025,1011,2005,404,0.0,428.78,20,StoreCredit
1595,5/4/2025,1108,2067,404,3.0,290.95,20,StoreCredit
1596,5/4/2025,1178,2012,404,3.0,623.19,5,Debit
1597,5/4/2025,1061,2010,401,3.0,389.2,15,Cash
1598,5/4/2025,1055,2016,403,2.0,0,15,Cash
1599,5/4/2025,1061,2082,401,0.0,266.6,15,Cash
1600,5/4/2025,1122,2085,403,1.0,217.94,5,Debit
1601,5/4/2025,1180,2058,401,3.0,666.75,5,Debit
1602,5/4/2025,1118,2098,402,3.0,907.86,20,StoreCredit
1603,5/4/2025,1047,2047,404,0.0,334.98,5,Debit
1604,5/4/2025,1160,2009,404,2.0,0,15,Cash
1605,5/4/2025,1135,2004,403,3.0,3709,20,StoreCredit
1606,5/4/2025,1192,2034,402,0.0,0,20,StoreCredit
1607,5/4/2025,1158,2042,401,2.0,402.26,20,StoreCredit
1608,5/4/2025,1013,2014,404,2.0,197.04,5,Debit
1609,5/4/2025,1119,2079,401,2.0,4562.59,15,Cash
1610,5/4/2025,1093,2022,401,1.0,604.06,15,Cash
1611,5/4/2025,1035,2042,402,0.0,335.22,15,Cash
1612,5/4/2025,1166,2061,402,1.0,179.93,5,Debit
1613,5/4/2025,1082,2045,403,3.0,312.14,5,Debit
1614,5/4/2025,1070,2006,401,2.0,633.6,20,StoreCredit
1615,5/4/2025,1088,2057,404,0.0,436.98,5,Debit
1616,5/4/2025,1120,2090,403,3.0,214.92,15,Cash
1617,5/4/2025,1158,2047,401,1.0,904.45,20,StoreCredit
1618,5/4/2025,1117,2011,401,3.0,0,20,StoreCredit
1619,5/4/2025,1045,2036,401,0.0,217.98,20,StoreCredit
1620,5/4/2025,1042,2035,401,1.0,809.99,5,Debit
1621,5/4/2025,1127,2019,402,0.0,933.93,15,Cash
1622,5/4/2025,1075,2053,402,3.0,2440.6,15,Cash
1623,5/4/2025,1088,2053,404,0.0,610.15,15,Cash
1624,5/4/2025,1074,2024,401,0.0,248.54,5,Debit
1625,5/4/2025,1059,2066,403,3.0,2064.24,5,Debit
1626,5/4/2025,1148,2043,403,3.0,873.45,20,StoreCredit
1627,5/4/2025,1151,2085,404,3.0,726.45,5,Debit
1628,5/4/2025,1077,2072,402,2.0,1008.72,15,Cash
1629,5/4/2025,1043,2033,402,3.0,836.25,20,StoreCredit
1630,5/4/2025,1095,2036,401,1.0,392.36,20,StoreCredit
1631,5/4/2025,1090,2036,404,1.0,588.55,20,StoreCredit
1632,5/4/2025,1158,2020,403,1.0,676.49,5,Debit
1633,5/4/2025,1044,2090,402,1.0,0,15,Cash
1634,5/4/2025,1060,2014,401,2.0,591.12,15,Cash
1635,5/4/2025,1147,2016,404,2.0,516.83,15,Cash
1636,5/4/2025,1094,2023,402,0.0,1879.08,5,Debit
1637,5/4/2025,1170,2040,403,1.0,0,5,Debit
1638,5/4/2025,1095,2057,402,2.0,349.58,20,StoreCredit
1639,5/4/2025,1031,2003,404,3.0,0,5,Debit
1640,5/4/2025,1196,2018,404,2.0,433.81,15,Cash
1641,5/4/2025,1039,2000,403,2.0,775.45,20,StoreCredit
1642,5/4/2025,1121,2037,402,3.0,1080.42,20,StoreCredit
1643,5/4/2025,1086,2088,401,3.0,2837.4,20,StoreCredit
1644,5/4/2025,1010,2017,401,2.0,1112.88,5,Debit
1645,5/4/2025,1006,2051,402,3.0,351.96,15,Cash
1646,5/4/2025,1091,2011,403,0.0,819.48,15,Cash
1647,5/4/2025,1155,2082,402,1.0,959.76,15,Cash
1648,5/4/2025,1005,2098,403,1.0,817.07,5,Debit
1649,5/4/2025,1005,2010,404,0.0,233.52,5,Debit
1650,5/4/2025,1131,2050,402,3.0,747.12,20,StoreCredit
1651,5/4/2025,1081,2077,401,2.0,1797.86,5,Debit
1652,5/4/2025,1101,2018,404,2.0,867.62,15,Cash
1653,5/4/2025,1098,2047,401,2.0,1071.94,20,StoreCredit
1654,5/4/2025,1088,2044,403,3.0,830.32,20,StoreCredit
1655,5/4/2025,1143,2011,402,3.0,1229.22,20,StoreCredit
1656,5/4/2025,1189,2053,404,2.0,1464.36,5,Debit
1657,5/4/2025,1041,2093,404,3.0,2267.82,15,Cash
1658,5/4/2025,1035,2075,401,1.0,1405.15,15,Cash
1659,5/4/2025,1053,2038,404,2.0,2964.83,15,Cash
1660,5/4/2025,1016,2075,404,0.0,3122.56,5,Debit
1661,5/4/2025,1001,2052,403,3.0,731.26,5,Debit
1662,5/4/2025,1044,2071,404,1.0,553.64,20,StoreCredit
1663,5/4/2025,1051,2023,404,2.0,0,5,Debit
1664,5/4/2025,1141,2062,401,2.0,1486.46,15,Cash
1665,5/4/2025,1149,2038,404,3.0,926.51,20,StoreCredit
1666,5/4/2025,1057,2003,401,1.0,2079.97,20,StoreCredit
1667,5/4/2025,1067,2038,404,0.0,926.51,20,StoreCredit
1668,5/4/2025,1167,2085,403,3.0,242.15,5,Debit
1669,5/4/2025,1045,2062,402,0.0,1858.08,15,Cash
1670,5/4/2025,1030,2097,403,3.0,3368.4,15,Cash
1671,5/4/2025,1017,2076,403,3.0,0,15,Cash
1672,5/4/2025,1144,2055,403,3.0,161.82,5,Debit
1673,5/4/2025,1177,2015,403,0.0,674.97,5,Debit
1674,5/4/2025,1066,2020,401,1.0,1014.74,20,StoreCredit
1675,5/4/2025,1081,2059,402,2.0,409.64,5,Debit
1676,5/4/2025,1041,2006,403,2.0,475.2,15,Cash
1677,5/4/2025,1107,2081,403,0.0,3731.1,20,StoreCredit
1678,5/4/2025,1074,2037,401,1.0,0,20,StoreCredit
1679,5/4/2025,1196,2080,402,0.0,832.26,20,StoreCredit
1680,5/4/2025,1153,2096,402,2.0,1075.49,5,Debit
1681,5/4/2025,1080,2087,403,2.0,127.46,15,Cash
1682,5/4/2025,1175,2089,403,0.0,2067.6,15,Cash
1683,5/4/2025,1136,2074,403,1.0,593.55,15,Cash
1684,5/4/2025,1003,2017,403,2.0,1112.88,5,Debit
1685,5/4/2025,1199,2062,404,2.0,990.98,5,Debit
1686,5/4/2025,1041,2013,402,1.0,1683.65,20,StoreCredit
1687,5/4/2025,1128,2028,402,0.0,0,5,Debit
1688,5/4/2025,1106,2058,401,0.0,1333.5,15,Cash
1689,5/4/2025,1033,2002,404,2.0,1385.6,20,StoreCredit
1690,5/4/2025,1079,2088,403,1.0,2553.66,20,StoreCredit
1691,5/4/2025,1113,2076,403,1.0,0,20,StoreCredit
1692,5/4/2025,1181,2038,401,0.0,2779.53,5,Debit
1693,5/4/2025,1056,2016,402,1.0,872.15,15,Cash
1694,5/4/2025,1078,2016,402,1.0,872.15,15,Cash
1695,5/4/2025,1020,2054,401,0.0,1801.02,15,Cash
1696,5/4/2025,1004,2099,404,3.0,0,5,Debit
1697,5/4/2025,1010,2025,401,0.0,559.24,5,Debit
1698,5/4/2025,1168,2065,401,3.0,1411.02,20,StoreCredit
1699,5/4/2025,1030,2032,401,0.0,945.6,5,Debit
1700,5/4/2025,1077,2085,401,0.0,0,15,Cash
1701,5/4/2025,1005,2015,402,1.0,0,20,StoreCredit
1702,5/4/2025,1047,2085,403,0.0,242.15,20,StoreCredit
1703,5/4/2025,1023,2018,403,2.0,0,20,StoreCredit
1704,5/4/2025,1090,2020,402,0.0,751.66,5,Debit
1705,5/4/2025,1025,2074,401,1.0,593.55,15,Cash
1706,5/4/2025,1183,2024,403,1.0,335.53,15,Cash
1707,5/4/2025,1193,2068,401,0.0,820.24,15,Cash
1708,5/4/2025,1054,2064,404,2.0,235.23,5,Debit
1709,5/4/2025,1178,2075,402,3.0,5464.48,5,Debit
1710,5/4/2025,1172,2013,402,2.0,2244.86,20,StoreCredit
1711,5/4/2025,1097,2054,402,1.0,810.46,5,Debit
1712,5/4/2025,1104,2014,403,0.0,246.3,15,Cash
1713,5/4/2025,1119,2014,402,3.0,1231.5,20,StoreCredit
1714,5/4/2025,1195,2046,403,0.0,100.29,20,StoreCredit
